global_id,prompt_id,annotator_name,nli_tag,p_value,label,label_span_percentage,num_of_spans
301,119,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.07,1
301,119,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
301,119,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
301,119,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.45,1
302,145,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
302,145,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
302,145,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.27,2
302,145,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
302,145,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,1.0,1
302,145,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
302,145,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.23,2
302,145,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
303,23,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
303,23,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
303,23,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
303,23,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
303,23,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
303,23,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
303,23,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
303,23,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
304,301,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.29,1
304,301,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
304,301,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
304,301,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
304,301,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
304,301,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
304,301,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
304,301,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
305,283,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
305,283,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
305,283,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.09,1
305,283,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.2,1
305,283,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
305,283,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
305,283,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.17,1
305,283,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
306,107,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
306,107,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
306,107,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
306,107,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.04,1
306,107,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
306,107,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
306,107,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
306,107,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.0,0
307,310,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
307,310,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
307,310,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
307,310,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
307,310,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
307,310,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
307,310,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
307,310,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
308,225,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.33999999999999997,2
308,225,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.62,1
308,225,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
308,225,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.18,2
308,225,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,1.0,1
308,225,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.62,1
308,225,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
308,225,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
309,333,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.29,1
309,333,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
309,333,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.22,1
309,333,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
309,333,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.67,1
309,333,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
309,333,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
309,333,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
310,375,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.09,1
310,375,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.05,1
310,375,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
310,375,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
310,375,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.09,1
310,375,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.05,1
310,375,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
310,375,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
311,292,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
311,292,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
311,292,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.12,1
311,292,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
311,292,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
311,292,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
311,292,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.32,1
311,292,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
312,227,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,1.0,1
312,227,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
312,227,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.18,1
312,227,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.08,1
312,227,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,1.0,2
312,227,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.1,1
312,227,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.11,1
312,227,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.05,1
313,76,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.54,1
313,76,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
313,76,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.27,1
313,76,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.46,1
313,76,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.0,0
313,76,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
313,76,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.05,2
313,76,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
314,96,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,1.0,1
314,96,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
314,96,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.08,1
314,96,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
314,96,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.52,1
314,96,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
314,96,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.05,1
314,96,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.15,2
315,133,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,1.0,1
315,133,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
315,133,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
315,133,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
315,133,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.74,2
315,133,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
315,133,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.26,1
315,133,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.26,2
317,237,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.06,1
317,237,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.15,1
317,237,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.06,1
317,237,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
317,237,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.12,1
317,237,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.5,1
317,237,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
317,237,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.08,1
318,131,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
318,131,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
318,131,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
318,131,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.09,2
318,131,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.16,1
318,131,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
318,131,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.16,1
318,131,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.09,4
319,37,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.74,3
319,37,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
319,37,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
319,37,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
319,37,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.62,3
319,37,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
319,37,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
319,37,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.03,1
320,0,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.13,2
320,0,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.07,1
320,0,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
320,0,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.31,1
320,0,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
320,0,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
320,0,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.39,1
320,0,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.36,2
321,78,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.24,1
321,78,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.22,1
321,78,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.13,1
321,78,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
321,78,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.42,2
321,78,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.13,1
321,78,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.11,1
321,78,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
322,352,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
322,352,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
322,352,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
322,352,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.3,1
322,352,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.3,1
322,352,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
322,352,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
322,352,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.3,1
323,344,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
323,344,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
323,344,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
323,344,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
323,344,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.22,1
323,344,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
323,344,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.01,3
323,344,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
324,12,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
324,12,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
324,12,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
324,12,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.04,3
324,12,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
324,12,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
324,12,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.04,1
324,12,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.08,5
325,332,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
325,332,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
325,332,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.17,1
325,332,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
325,332,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.11,1
325,332,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
325,332,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.17,1
325,332,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
326,22,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
326,22,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
326,22,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
326,22,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.1,1
326,22,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
326,22,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
326,22,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
326,22,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.27,3
327,116,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
327,116,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
327,116,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
327,116,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.15,2
327,116,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.19,1
327,116,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
327,116,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
327,116,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.67,1
328,304,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
328,304,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.22,1
328,304,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
328,304,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
328,304,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
328,304,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
328,304,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
328,304,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.17,3
330,153,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.16,1
330,153,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.06,1
330,153,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
330,153,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.0,0
330,153,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.16,1
330,153,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.06,1
330,153,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
330,153,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.0,0
331,95,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,1.0,1
331,95,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
331,95,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
331,95,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
331,95,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,1.0,1
331,95,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.03,1
331,95,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.05,1
331,95,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
332,27,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.3,1
332,27,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
332,27,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.3,2
332,27,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
332,27,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.3,1
332,27,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
332,27,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
332,27,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
333,108,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
333,108,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
333,108,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.22,1
333,108,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.26,2
333,108,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
333,108,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
333,108,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.04,1
333,108,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.48,1
334,240,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
334,240,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
334,240,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.65,1
334,240,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.07,1
334,240,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
334,240,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.07,1
334,240,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.65,1
334,240,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.07,1
335,246,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.28,1
335,246,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.2,1
335,246,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
335,246,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
335,246,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.28,1
335,246,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
335,246,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
335,246,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
336,387,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
336,387,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
336,387,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
336,387,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.02,1
336,387,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
336,387,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.33,1
336,387,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
336,387,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.02,1
337,217,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.33,1
337,217,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
337,217,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.05,1
337,217,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
337,217,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.76,2
337,217,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
337,217,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.05,2
337,217,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.02,1
338,372,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
338,372,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
338,372,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
338,372,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.14,2
338,372,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
338,372,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
338,372,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
338,372,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.09,1
339,342,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.41000000000000003,3
339,342,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.13,1
339,342,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
339,342,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
339,342,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.2,2
339,342,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.1,1
339,342,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
339,342,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
340,181,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
340,181,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
340,181,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
340,181,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.42,1
340,181,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.42,1
340,181,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
340,181,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
340,181,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
341,142,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
341,142,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
341,142,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.52,1
341,142,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
341,142,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
341,142,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
341,142,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
341,142,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
342,47,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.0,0
342,47,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
342,47,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
342,47,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.09,1
342,47,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.0,0
342,47,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
342,47,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
342,47,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
343,4,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
343,4,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
343,4,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
343,4,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.12,1
343,4,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
343,4,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.17,1
